call_volume,datetime,tempmax,tempmin,temp,feelslike,precip,preciptype,snow,snowdepth,windgust,windspeed,windspeedmax,severerisk,conditions,description
70,2023-10-06,87.2,48.8,64.7,64.5,0.0,,0.0,0.0,14.5,12.0,12.0,10.0,Partially cloudy,Clearing in the afternoon.
38,2023-10-07,84.7,51.8,65.3,65.3,0.0,,0.0,0.0,21.9,12.2,12.2,10.0,Clear,Clear conditions throughout the day.
50,2023-10-08,79.8,50.1,62.3,62.3,0.0,,0.0,0.0,13.4,10.6,10.6,10.0,Clear,Clear conditions throughout the day.
44,2023-10-09,63.9,51.9,56.7,56.7,0.231,rain,0.0,0.0,28.6,14.5,14.5,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.
54,2023-10-10,64.7,51.9,55.7,55.7,0.578,rain,0.0,0.0,36.5,19.7,19.7,10.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
52,2023-10-11,60.2,53.0,55.5,55.5,0.345,rain,0.0,0.0,30.6,16.7,16.7,10.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
43,2023-10-12,69.2,50.0,58.3,58.3,0.083,rain,0.0,0.0,14.1,12.3,12.3,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
56,2023-10-13,63.0,46.1,53.3,53.0,0.138,rain,0.0,0.0,16.6,9.9,9.9,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
40,2023-10-14,64.1,48.8,56.2,56.1,0.0,,0.0,0.0,8.5,4.6,4.6,10.0,Overcast,Cloudy skies throughout the day.
36,2023-10-15,69.2,54.0,59.9,59.9,0.0,,0.0,0.0,8.3,6.7,6.7,10.0,Overcast,Cloudy skies throughout the day.
61,2023-10-16,69.0,55.0,60.3,60.3,0.285,rain,0.0,0.0,25.7,14.8,14.8,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
45,2023-10-17,65.9,49.9,55.7,55.7,0.001,rain,0.0,0.0,9.2,6.3,6.3,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
51,2023-10-18,65.0,50.9,55.2,55.2,0.0,,0.0,0.0,9.6,6.3,6.3,10.0,Partially cloudy,Partly cloudy throughout the day.
47,2023-10-19,67.0,46.1,53.9,53.7,0.001,rain,0.0,0.0,12.8,7.6,7.6,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
62,2023-10-20,62.1,48.8,56.7,56.7,0.0,,0.0,0.0,12.3,8.8,8.8,10.0,Overcast,Cloudy skies throughout the day.
47,2023-10-21,60.1,55.2,58.2,58.2,0.001,rain,0.0,0.0,13.2,7.5,7.5,10.0,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.
27,2023-10-22,66.6,50.4,57.3,57.3,0.023,rain,0.0,0.0,14.3,8.5,8.5,10.0,"Rain, Overcast",Cloudy skies throughout the day with rain.
31,2023-10-23,60.0,47.9,55.4,55.3,0.001,rain,0.0,0.0,17.9,10.1,10.1,10.0,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.
48,2023-10-24,53.8,43.1,49.2,47.8,0.323,rain,0.0,0.0,30.4,14.7,14.7,10.0,"Rain, Overcast",Cloudy skies throughout the day with rain.
43,2023-10-25,53.8,40.9,46.8,43.4,0.528,rain,0.0,0.0,32.2,15.7,15.7,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
54,2023-10-26,54.9,38.9,46.3,44.8,0.001,rain,0.0,0.0,9.4,6.5,6.5,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
55,2023-10-27,50.1,38.3,44.0,39.8,0.0,,0.0,0.0,21.5,14.1,14.1,10.0,Partially cloudy,Partly cloudy throughout the day.
59,2023-10-28,53.1,28.8,39.6,34.9,0.0,,0.0,0.0,16.8,16.4,16.4,10.0,Clear,Clear conditions throughout the day.
37,2023-10-29,56.0,26.8,39.6,39.1,0.0,,0.0,0.0,13.4,11.0,11.0,10.0,Clear,Clear conditions throughout the day.
57,2023-10-30,56.1,26.0,40.0,39.2,0.0,,0.0,0.0,10.1,7.7,7.7,10.0,Clear,Clear conditions throughout the day.
48,2023-10-31,57.7,30.7,42.8,42.2,0.0,,0.0,0.0,9.6,5.5,5.5,10.0,Partially cloudy,Partly cloudy throughout the day.
52,2023-11-01,54.0,42.1,49.5,48.8,0.199,rain,0.0,0.0,21.9,8.3,8.3,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
58,2023-11-02,64.2,52.9,59.1,59.1,0.037,rain,0.0,0.0,54.0,12.5,12.5,10.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
45,2023-11-03,72.3,55.8,60.4,60.4,0.276,rain,0.0,0.0,19.5,10.2,10.2,10.0,"Rain, Overcast",Cloudy skies throughout the day with rain.
43,2023-11-04,74.9,51.9,64.6,64.6,0.759,rain,0.0,0.0,29.8,15.6,15.6,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
42,2023-11-05,63.0,46.9,54.3,54.0,0.205,rain,0.0,0.0,29.1,15.6,15.6,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
46,2023-11-06,55.8,48.8,52.8,52.5,0.534,rain,0.0,0.0,42.3,18.6,18.6,10.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
52,2023-11-07,58.7,40.9,48.9,47.1,0.091,rain,0.0,0.0,19.9,8.7,8.7,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
59,2023-11-08,47.7,36.3,42.5,40.6,0.001,rain,0.0,0.0,13.2,9.6,9.6,10.0,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.
51,2023-11-09,51.9,39.1,46.2,43.9,0.101,rain,0.0,0.0,16.8,8.6,8.6,10.0,"Rain, Overcast",Cloudy skies throughout the day with rain.
42,2023-11-10,53.7,40.9,47.6,45.8,0.011,rain,0.0,0.0,13.4,9.1,9.1,10.0,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.
23,2023-11-11,55.1,47.1,51.4,50.3,0.004,rain,0.0,0.0,32.1,24.2,24.2,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
32,2023-11-12,60.0,43.3,51.6,50.6,0.21,rain,0.0,0.0,25.3,15.2,15.2,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
49,2023-11-13,62.4,46.0,52.6,51.5,0.06,rain,0.0,0.0,21.9,15.0,15.0,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
64,2023-11-14,53.6,45.5,47.8,46.7,0.053,rain,0.0,0.0,11.0,8.6,8.6,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
48,2023-11-15,53.8,44.1,49.3,48.8,0.091,rain,0.0,0.0,16.8,8.6,8.6,10.0,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.
60,2023-11-16,50.0,44.0,46.7,44.7,0.0,,0.0,0.0,11.0,7.8,7.8,10.0,Overcast,Cloudy skies throughout the day.
62,2023-11-17,52.1,46.1,48.0,46.9,0.0,,0.0,0.0,9.8,6.6,6.6,10.0,Overcast,Cloudy skies throughout the day.
46,2023-11-18,63.9,43.6,51.6,51.3,0.268,rain,0.0,0.0,38.0,11.0,11.0,10.0,"Rain, Overcast",Cloudy skies throughout the day with rain.
37,2023-11-19,68.0,40.6,53.6,52.6,0.05,rain,0.0,0.0,25.3,12.2,12.2,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
49,2023-11-20,44.2,36.9,39.5,37.8,0.0,,0.0,0.0,12.3,6.3,6.3,10.0,Overcast,Cloudy skies throughout the day.
57,2023-11-21,61.3,35.8,45.2,43.8,0.0,,0.0,0.0,13.0,7.3,7.3,10.0,Partially cloudy,Partly cloudy throughout the day.
49,2023-11-22,52.9,39.0,48.7,46.6,0.122,rain,0.0,0.0,15.9,13.1,13.1,10.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
36,2023-11-23,44.2,35.7,41.9,36.8,0.0,,0.0,0.0,19.9,13.2,13.2,10.0,Partially cloudy,Partly cloudy throughout the day.
53,2023-11-24,48.9,30.6,37.5,33.1,0.0,,0.0,0.0,19.0,12.3,12.3,10.0,Partially cloudy,Partly cloudy throughout the day.
40,2023-11-29,39.8,25.0,33.9,33.3,0.0,,0.0,0.0,6.9,4.2,4.2,10.0,Overcast,Cloudy skies throughout the day.
51,2023-11-30,47.6,36.9,41.1,38.6,0.366,rain,0.0,0.0,23.3,7.7,7.7,10.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
56,2023-12-01,52.9,43.0,47.1,43.2,0.281,rain,0.0,0.0,45.0,16.6,16.6,10.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
37,2023-12-04,64.8,55.9,60.1,60.1,0.012,rain,0.0,0.0,29.3,17.2,17.2,10.0,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.
47,2023-12-05,63.8,56.0,60.9,60.9,0.085,rain,0.0,0.0,25.7,13.1,13.1,10.0,"Rain, Overcast",Cloudy skies throughout the day with rain.
57,2023-12-07,47.8,42.2,44.9,40.3,0.489,rain,0.0,0.0,29.1,12.4,12.4,10.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
59,2023-12-08,48.8,33.2,41.4,38.8,0.086,rain,0.0,0.0,18.1,9.7,9.7,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
27,2023-12-09,48.7,31.0,40.0,36.3,0.043,rain,0.0,0.0,27.7,14.9,14.9,10.0,"Rain, Overcast",Cloudy skies throughout the day with rain.
31,2023-12-10,52.0,47.9,50.1,48.3,0.486,rain,0.0,0.0,29.1,13.6,13.6,10.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
38,2023-12-11,53.9,47.9,50.9,49.9,0.025,rain,0.0,0.0,7.6,9.6,9.6,10.0,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.
53,2023-12-12,48.2,38.2,44.3,40.9,0.0,,0.0,0.0,15.4,10.9,10.9,10.0,Partially cloudy,Partly cloudy throughout the day.
50,2023-12-13,44.7,36.8,39.6,38.5,0.0,,0.0,0.0,13.2,5.3,5.3,10.0,Overcast,Cloudy skies throughout the day.
63,2023-12-14,49.8,38.0,43.1,41.5,0.0,,0.0,0.0,10.1,5.3,5.3,10.0,Partially cloudy,Partly cloudy throughout the day.
39,2023-12-15,44.3,38.7,42.1,40.8,0.0,,0.0,0.0,12.5,6.7,6.7,10.0,Overcast,Cloudy skies throughout the day.
43,2023-12-16,39.7,35.8,37.9,36.8,0.0,,0.0,0.0,12.3,5.3,5.3,10.0,Overcast,Cloudy skies throughout the day.
32,2023-12-17,38.9,34.0,36.6,34.7,0.0,,0.0,0.0,22.1,7.8,7.8,10.0,Overcast,Cloudy skies throughout the day.
28,2023-12-18,44.1,36.9,40.7,40.1,0.049,rain,0.0,0.0,24.6,4.3,4.3,10.0,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.
34,2023-12-19,58.9,42.1,49.4,47.9,0.351,rain,0.0,0.0,36.0,12.5,12.5,10.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
33,2023-12-20,49.9,43.1,47.1,45.3,0.0,,0.0,0.0,10.3,9.2,9.2,10.0,Overcast,Cloudy skies throughout the day.
57,2023-12-21,47.7,44.0,45.6,44.4,0.0,,0.0,0.0,11.0,5.7,5.7,10.0,Overcast,Cloudy skies throughout the day.
44,2023-12-22,48.0,33.9,42.6,39.5,0.114,rain,0.0,0.0,23.0,9.5,9.5,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.
26,2023-12-23,38.0,31.9,35.3,31.2,0.0,,0.0,0.0,14.5,10.3,10.3,10.0,Overcast,Cloudy skies throughout the day.
34,2023-12-24,46.9,34.1,40.4,36.6,0.022,rain,0.0,0.0,13.4,11.4,11.4,10.0,"Rain, Overcast",Cloudy skies throughout the day with rain.
40,2023-12-25,53.8,44.0,50.0,48.3,0.295,rain,0.0,0.0,27.1,13.2,13.2,10.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
41,2023-12-26,52.0,46.1,49.9,48.7,0.061,rain,0.0,0.0,19.5,8.8,8.8,10.0,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.
36,2023-12-27,56.7,37.5,48.3,47.1,0.091,rain,0.0,0.0,28.6,12.0,12.0,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.
44,2023-12-28,51.9,42.9,47.6,46.1,0.022,rain,0.0,0.0,13.6,8.6,8.6,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
44,2023-12-29,51.2,42.6,46.7,45.8,0.108,rain,0.0,0.0,21.5,10.7,10.7,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
49,2023-12-30,53.1,39.1,47.9,46.7,0.119,rain,0.0,0.0,16.6,8.9,8.9,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
29,2023-12-31,42.9,39.9,41.1,39.8,0.0,,0.0,0.0,9.4,5.5,5.5,10.0,Overcast,Cloudy skies throughout the day.
37,2024-01-01,45.9,39.8,41.5,39.4,0.0,,0.0,0.0,10.5,6.9,6.9,10.0,Overcast,Cloudy skies throughout the day.
36,2024-01-02,43.1,38.9,40.8,38.5,0.142,rain,0.0,0.0,27.5,7.9,7.9,10.0,"Rain, Overcast",Cloudy skies throughout the day with rain.
47,2024-01-03,51.1,37.2,44.0,41.0,0.031,rain,0.0,0.0,19.5,11.2,11.2,10.0,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.
31,2024-01-04,52.0,37.9,46.8,43.7,0.147,rain,0.0,0.0,20.6,15.1,15.1,10.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
39,2024-01-05,48.8,33.2,40.8,35.6,0.0,,0.0,0.0,25.3,13.2,13.2,10.0,Partially cloudy,Partly cloudy throughout the day.
51,2024-01-06,44.8,38.9,41.4,36.7,0.745,rain,0.0,0.0,39.8,19.7,19.7,10.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
35,2024-01-07,47.0,37.9,41.1,35.8,0.049,rain,0.0,0.0,19.0,12.3,12.3,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
34,2024-01-08,48.7,39.8,44.3,38.2,0.145,rain,0.0,0.0,31.1,22.7,22.7,10.0,"Rain, Overcast",Cloudy skies throughout the day with rain.
44,2024-01-09,49.9,38.9,43.7,36.6,0.949,rain,0.0,0.0,43.8,22.2,22.2,10.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
29,2024-01-10,44.5,36.0,39.6,34.3,0.292,rain,0.1,0.0,37.1,12.6,12.6,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.
48,2024-01-11,46.1,35.2,40.6,34.9,0.135,rain,0.4,0.0,31.3,14.9,14.9,10.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.
48,2024-01-12,46.0,35.7,43.1,38.6,0.388,rain,0.0,0.0,28.0,11.3,11.3,10.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
47,2024-01-17,47.3,29.0,41.0,37.0,0.28,"rain,snow",0.0,0.0,34.9,13.5,13.5,10.0,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.
35,2024-01-18,48.5,35.1,41.1,37.4,0.116,"rain,snow",0.0,0.0,17.7,13.3,13.3,10.0,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.
50,2024-01-19,40.8,33.2,36.2,31.9,0.0,,0.0,0.0,14.5,13.0,13.0,10.0,Partially cloudy,Partly cloudy throughout the day.
44,2024-01-20,44.6,33.2,36.2,33.6,0.011,"rain,snow",0.0,0.0,32.0,9.7,9.7,10.0,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.
60,2024-01-21,53.8,38.0,47.6,46.7,0.05,rain,0.0,0.0,25.1,8.8,8.8,10.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
52,2024-01-22,56.0,46.4,51.5,50.3,0.071,rain,0.0,0.0,22.4,13.9,13.9,10.0,"Rain, Overcast",Cloudy skies throughout the day with rain.
31,2024-01-23,55.8,43.1,48.6,47.2,0.003,rain,0.0,0.0,17.7,10.3,10.3,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
39,2024-01-24,55.9,43.1,50.2,48.6,0.421,rain,0.0,0.0,28.9,12.8,12.8,10.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
45,2024-01-25,55.0,44.9,48.5,46.2,0.174,rain,0.0,0.0,20.1,12.8,12.8,10.0,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.
45,2024-01-26,53.8,44.1,49.4,49.1,0.035,rain,0.0,0.0,20.8,8.6,8.6,10.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
54,2024-01-27,62.8,52.1,57.3,57.3,0.21,rain,0.0,0.0,31.8,16.2,16.2,10.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
58,2024-01-28,67.8,51.0,58.5,58.5,0.157,rain,0.0,0.0,22.6,8.1,8.1,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
53,2024-01-29,57.5,45.3,51.1,51.1,0.0,,0.0,0.0,11.6,8.0,8.0,10.0,Overcast,Cloudy skies throughout the day.
44,2024-01-30,59.9,51.0,53.3,53.3,0.012,rain,0.0,0.0,22.4,6.8,6.8,10.0,"Rain, Overcast",Cloudy skies throughout the day with morning rain.
38,2024-01-31,58.9,51.2,53.9,53.9,0.072,rain,0.0,0.0,27.1,6.0,6.0,10.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
35,2024-02-01,61.0,45.9,52.0,51.2,0.0,,0.0,0.0,32.9,11.3,11.3,10.0,Partially cloudy,Partly cloudy throughout the day.
51,2024-02-02,53.9,38.9,47.0,45.3,0.011,rain,0.0,0.0,28.0,14.1,14.1,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
53,2024-02-03,55.1,35.1,43.5,42.4,0.0,,0.0,0.0,11.6,5.5,5.5,10.0,Partially cloudy,Clearing in the afternoon.
50,2024-02-04,48.1,30.7,40.0,37.3,0.054,rain,0.0,0.0,24.2,14.7,14.7,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
33,2024-02-05,48.8,43.1,45.4,43.1,0.467,rain,0.0,0.0,21.0,13.4,13.4,10.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
42,2024-02-06,52.0,40.9,45.9,44.5,0.019,rain,0.0,0.0,10.7,6.7,6.7,10.0,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.
50,2024-02-07,48.8,43.0,44.9,42.9,0.024,rain,0.0,0.0,11.9,7.9,7.9,10.0,"Rain, Overcast",Cloudy skies throughout the day with morning rain.
47,2024-02-08,51.9,38.0,44.4,41.8,0.012,rain,0.0,0.0,13.2,9.1,9.1,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
43,2024-02-09,47.0,40.8,43.3,40.6,0.069,rain,0.0,0.0,12.5,8.0,8.0,10.0,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.
36,2024-02-10,55.1,41.0,46.2,44.1,0.0,,0.0,0.0,7.8,9.9,9.9,10.0,Partially cloudy,Partly cloudy throughout the day.
33,2024-02-11,55.9,42.2,48.4,46.5,0.013,rain,0.0,0.0,25.1,14.8,14.8,10.0,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.
46,2024-02-12,53.8,37.1,46.1,44.0,0.0,,0.0,0.0,14.1,9.0,9.0,10.0,Partially cloudy,Partly cloudy throughout the day.
21,2024-02-13,49.6,34.0,40.5,38.7,0.0,,0.0,0.0,8.9,9.0,9.0,10.0,Partially cloudy,Partly cloudy throughout the day.
39,2024-02-14,49.4,37.9,42.4,39.3,0.561,rain,0.0,0.0,29.5,16.5,16.5,10.0,"Rain, Overcast",Cloudy skies throughout the day with rain.
55,2024-02-15,49.9,45.9,48.0,43.8,0.893,rain,0.0,0.0,31.3,18.4,18.4,10.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
49,2024-02-16,46.9,39.9,43.4,37.8,0.132,rain,0.0,0.0,23.0,14.4,14.4,10.0,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.
50,2024-02-17,43.1,39.0,41.5,36.6,0.274,rain,0.0,0.0,22.6,11.2,11.2,10.0,"Rain, Overcast",Cloudy skies throughout the day with rain.
44,2024-02-18,54.9,39.8,46.2,44.6,0.177,rain,0.0,0.0,15.2,13.8,13.8,10.0,"Rain, Overcast",Cloudy skies throughout the day with rain.
45,2024-02-19,51.1,41.1,46.5,44.8,0.095,rain,0.0,0.0,20.8,11.1,11.1,10.0,"Rain, Overcast",Cloudy skies throughout the day with rain.
41,2024-02-20,57.6,44.1,49.8,49.4,0.045,rain,0.0,0.0,30.2,9.7,9.7,10.0,"Rain, Overcast",Cloudy skies throughout the day with rain.
39,2024-02-21,54.9,45.0,49.6,47.2,0.275,rain,0.0,0.0,24.2,14.0,14.0,10.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
53,2024-02-22,59.0,39.8,47.7,46.9,0.0,,0.0,0.0,15.4,8.8,8.8,10.0,Partially cloudy,Partly cloudy throughout the day.
43,2024-02-23,59.1,39.7,46.8,46.0,0.001,rain,0.0,0.0,16.1,9.0,9.0,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
47,2024-02-24,56.1,35.7,43.8,42.8,0.0,,0.0,0.0,15.4,8.0,8.0,10.0,Partially cloudy,Partly cloudy throughout the day.
34,2024-02-25,56.7,37.2,46.3,44.3,0.005,rain,0.0,0.0,26.4,12.7,12.7,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
44,2024-02-27,47.9,35.9,42.5,36.9,0.0,rain,0.3,0.0,21.3,18.0,18.0,10.0,Partially cloudy,Partly cloudy throughout the day.
35,2024-02-28,53.8,46.9,49.9,47.2,0.169,rain,0.0,0.0,34.0,21.9,21.9,10.0,"Rain, Overcast",Cloudy skies throughout the day with rain.
36,2024-03-01,46.8,34.0,39.9,32.9,0.548,"rain,snow",0.2,0.0,36.2,19.6,19.6,10.0,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.
42,2024-03-03,39.9,33.2,37.2,31.1,0.509,"rain,snow",0.4,0.0,32.4,16.0,16.0,10.0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.
34,2024-03-05,46.8,33.0,38.8,34.4,0.0,rain,0.0,0.0,13.9,13.5,13.5,10.0,Partially cloudy,Partly cloudy throughout the day.
52,2024-03-06,48.8,29.0,38.2,35.2,0.0,,0.0,0.0,18.3,12.6,12.6,10.0,Partially cloudy,Partly cloudy throughout the day.
49,2024-03-07,51.9,29.0,39.0,36.8,0.0,,0.0,0.0,11.4,5.8,5.8,10.0,Clear,Clear conditions throughout the day.
45,2024-03-08,61.9,30.7,43.5,41.1,0.0,,0.0,0.0,11.4,6.9,6.9,10.0,Partially cloudy,Clearing in the afternoon.
46,2024-03-09,51.9,39.8,47.3,43.3,0.074,rain,0.0,0.0,34.9,22.1,22.1,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
53,2024-03-10,51.9,41.0,47.1,42.4,0.366,rain,0.0,0.0,37.2,24.0,24.0,10.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
58,2024-03-11,49.8,43.9,46.4,42.1,0.392,rain,0.0,0.0,42.5,17.3,17.3,10.0,"Rain, Overcast",Cloudy skies throughout the day with rain.
60,2024-03-12,52.6,42.9,46.9,42.5,0.215,rain,0.0,0.0,32.0,19.3,19.3,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
44,2024-03-13,53.9,38.9,45.3,43.5,0.011,rain,0.0,0.0,13.2,9.0,9.0,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
58,2024-03-14,60.2,33.1,45.6,44.4,0.0,,0.0,0.0,70.2,17.0,17.0,10.0,Partially cloudy,Clearing in the afternoon.
50,2024-03-15,69.2,35.0,50.9,50.5,0.0,,0.0,0.0,19.7,17.0,17.0,10.0,Clear,Clear conditions throughout the day.
43,2024-03-16,73.8,38.1,54.3,53.6,0.0,,0.0,0.0,14.5,8.3,8.3,10.0,Clear,Clear conditions throughout the day.
